,name,neighbourhood,latitude,longitude,room_type
7181,"¡10 personas! 2 depas en el mismo piso, Santa Fe.",Álvaro Obregón,19.375320000000002,-99.25213000000001,Entire home/apt
7182,Cómodo Departamento Bocanegra,Azcapotzalco,19.46388,-99.18186999999999,Entire home/apt
7183,Hipódromo (Condesa) Art Deco apartement,Cuauhtémoc,19.41168,-99.16885,Entire home/apt
7184,Maya's hause,Benito Juárez,19.39048,-99.18421,Entire home/apt
7185,Penthouse next Four Seasons & Reforma avenue!!,Cuauhtémoc,19.42215,-99.17156,Entire home/apt
7186,Habitación Patriotismo,Benito Juárez,19.39276,-99.18242,Private room
7187,"Private room in La Roma, great location!",Cuauhtémoc,19.416729999999998,-99.15626,Private room
7188,Brand New Loft in the Heart of Coyoacan (C),Coyoacán,19.357860000000002,-99.16787,Entire home/apt
7189,Awesome Room at Paseo de la Reforma.,Cuauhtémoc,19.43036,-99.16465,Private room
7190,"Habitación privada, excelente lugar para vivir",Tlalpan,19.28407,-99.1746,Private room
7191,"Departamento  "" Oliva Coyoacán """,Coyoacán,19.35014,-99.14792,Private room
7192,1930's house and garden in Escandon,Miguel Hidalgo,19.4058,-99.18375999999999,Entire home/apt
7193,Habitación cerca del Hotel Camino Real de Polanco.,Miguel Hidalgo,19.42853,-99.1797,Private room
7194,Bella casita zona sur CDMX,Iztapalapa,19.31015,-99.09062,Entire home/apt
7195,Acogedora habitación en San Rafael,Cuauhtémoc,19.43665,-99.16266999999999,Private room
7196,Contemporary style 2 Bedroom condo @REFORMA,Cuauhtémoc,19.427139999999998,-99.17344,Entire home/apt
7197,Dagus apt King size bed and sofa bed ideal couples,Cuauhtémoc,19.41861,-99.17576,Entire home/apt
7198,Lindo estudio en casa de los años 20's siglo XX,Cuauhtémoc,19.43668,-99.1626,Private room
7199,Stylish Studio at Avenida Santa Fe,Cuajimalpa de Morelos,19.35991,-99.26776,Entire home/apt
7200,Oirás latir el corazón de La Roma en este acogedor departamento tipo Loft,Cuauhtémoc,19.42161,-99.15488,Entire home/apt
7201,Precioso y amplio en Condesa,Cuauhtémoc,19.4137,-99.17188,Entire home/apt
7202,Hermosa habitación,Coyoacán,19.30542,-99.10758,Private room
7203,Chiky Home,Miguel Hidalgo,19.44156,-99.2052,Private room
7204,Habitación privada con baño,Miguel Hidalgo,19.44377,-99.18476,Private room
7205,Lovely Studio-Loft in Chimalistac,Álvaro Obregón,19.343339999999998,-99.1849,Private room
7206,Recámara en la Col Del Valle,Benito Juárez,19.37549,-99.16150999999999,Private room
7207,"Big Room in Narvarte, close to everything you need",Benito Juárez,19.39575,-99.15303,Private room
7208,Departamento en Coyoacán,Coyoacán,19.34196,-99.1564,Private room
7209,Habitación frente al Foro Sol,Iztacalco,19.400579999999998,-99.09276,Private room
7210,Your place in Coyoacán; room w/private bathroom,Coyoacán,19.35429,-99.1646,Private room
7211,Habitación privada hermoso Pent house Copérnico,Miguel Hidalgo,19.43052,-99.17765,Private room
7212,"Cool and cozy ""depa""!!",Cuauhtémoc,19.409979999999997,-99.17811999999999,Entire home/apt
7213,Dazzling private room at Penthouse near El Ángel,Cuauhtémoc,19.42962,-99.16959,Private room
7214,Sierra Candela 102,Miguel Hidalgo,19.43224,-99.21044,Entire home/apt
7215,"Perfect & Cozy
Enjoy amazing views at La Roma",Cuauhtémoc,19.4215,-99.16798,Entire home/apt
7216,Mexican flavour in the heart of Roma Neighbourhood,Cuauhtémoc,19.41989,-99.15595,Entire home/apt
7217,El departamentito,Tlalpan,19.29381,-99.17995,Private room
7218,Loft en colonia Ju,Cuauhtémoc,19.42565,-99.16178000000001,Entire home/apt
7219,Mini Loft en el centro de Coyoacan cerca de UNAM,Coyoacán,19.3476,-99.1592,Entire home/apt
7220,"Acogedor Apto, zona Antara/Carso, con amenidades",Miguel Hidalgo,19.44231,-99.20049,Entire home/apt
7221,"Polanco, Great Location in a Sweet Home",Miguel Hidalgo,19.43806,-99.19501,Private room
7222,Room near Tasqueña Terminal,Coyoacán,19.33299,-99.13134000000001,Private room
7223,Vintage Room,Benito Juárez,19.38265,-99.15638,Private room
7224,CASA LUPE,Coyoacán,19.35114,-99.15756,Entire home/apt
7225,Happy place 2,Cuauhtémoc,19.440939999999998,-99.15621999999999,Private room
7226,"Super Loft  Lujo en Pte
Max comfort y seguridad",Álvaro Obregón,19.33762,-99.23463000000001,Private room
7227,Luxury loft with private office near Polanco,Miguel Hidalgo,19.441570000000002,-99.20118000000001,Entire home/apt
7228,The best place in Polanco. Live like a local!,Miguel Hidalgo,19.43467,-99.18624,Private room
7229,Loft excelente ubicación en la Colonia Roma,Cuauhtémoc,19.42075,-99.16615,Entire home/apt
7230,Confort Rochester 65 /13,Benito Juárez,19.39312,-99.18007,Private room
7231,Penhouse a una cuadra de Reforma,Cuauhtémoc,19.43121,-99.16163,Private room
7232,New apartment between Polanco and Lomas.,Miguel Hidalgo,19.43359,-99.2153,Entire home/apt
7233,Welcome/Bienvenidos A Casa Cava,Benito Juárez,19.387610000000002,-99.17704,Private room
7234,Departamento en Polanco,Miguel Hidalgo,19.432779999999998,-99.18178,Entire home/apt
7235,Beautiful and brand new Suites! (S2),Miguel Hidalgo,19.43552,-99.18049,Entire home/apt
7236,"Habitación amplia, closet y baño privado. Brend’s",Azcapotzalco,19.48281,-99.22195,Private room
7237,Cosmocrat Santa Fe Modern Loft,Álvaro Obregón,19.37906,-99.25372,Entire home/apt
7238,Depa Valle,Benito Juárez,19.396160000000002,-99.16575,Entire home/apt
7239,Roof top living,Miguel Hidalgo,19.40195,-99.18218,Entire home/apt
7240,Beautiful luxury apartment in Colonia Roma.,Cuauhtémoc,19.414920000000002,-99.15897,Entire home/apt
7241,Private room and restroom in Luxury apartment,Benito Juárez,19.36526,-99.18084,Private room
7242,"Cozy room in Condesa, in front of Parque México",Cuauhtémoc,19.41266,-99.17031,Private room
7243,Habitaciones comodas,Gustavo A. Madero,19.47156,-99.06974,Private room
7244,Nuevo Penthouse céntrico PC&MG,Benito Juárez,19.38618,-99.18584,Private room
7245,"Casa Lis Condesa, Terraza en la Ciudad!!!",Cuauhtémoc,19.41527,-99.16683,Entire home/apt
7246,Habitación Privada en Polanco / Reforma (33),Miguel Hidalgo,19.429879999999997,-99.17526,Private room
7247,"Cuarto acogedor en departamento, cerca de WTC",Benito Juárez,19.39394,-99.17917,Private room
7248,"Location, pool, bar, parks",Cuauhtémoc,19.414170000000002,-99.17064,Entire home/apt
7249,Amplia habitación en Polanco,Miguel Hidalgo,19.43621,-99.20324000000001,Private room
7250,Rento Recámara amueblada servicios incluidos,Cuajimalpa de Morelos,19.3572,-99.28511,Private room
7251,3 condos for 12 ppl @ Condesa w BKFST included,Cuauhtémoc,19.41225,-99.1815,Entire home/apt
7252,Dante's place.,Coyoacán,19.33878,-99.15491999999999,Private room
7253,Pleasant 1-bed apartment at the heart of Santa Fe,Cuajimalpa de Morelos,19.36083,-99.26719,Entire home/apt
7254,Charming 2bedroom with balcony (No 402),Cuauhtémoc,19.41552,-99.16825,Entire home/apt
7255,Relaxed comfortable 2 rooms apartment in Carso,Miguel Hidalgo,19.44409,-99.20298000000001,Entire home/apt
7256,Paseo de los Duraznos,Coyoacán,19.34515,-99.12528,Private room
7257,"Condominio Nuevo Bucareli 121, Col. Juarez",Cuauhtémoc,19.428079999999998,-99.15347,Entire home/apt
7258,El depa Bohemio.,Coyoacán,19.299770000000002,-99.10716,Private room
7259,HABITACION SUITE DENTRO DEL HOTEL PRESIDENTE,Cuajimalpa de Morelos,19.36036,-99.2771,Private room
7260,Maison Andrea,Benito Juárez,19.39875,-99.15717,Private room
7261,Habitación luminosa y cálida en Polanco,Miguel Hidalgo,19.43607,-99.20118000000001,Private room
7262,Nice private room at Colonia del Valle,Benito Juárez,19.395529999999997,-99.16778000000001,Private room
7263,Habitación privada en bello e histórico coyoacán,Coyoacán,19.34539,-99.16344000000001,Private room
7264,Departamento independiente arriba de casa,Tlalpan,19.30109,-99.13893,Entire home/apt
7265,Hostal Coyoacán,Coyoacán,19.32941,-99.13637,Shared room
7266,Departamento en Toreo,Miguel Hidalgo,19.45663,-99.21269000000001,Entire home/apt
7267,Reforma lifestyle,Cuauhtémoc,19.429470000000002,-99.16124,Entire home/apt
7268,El hogar de Mileto ,Iztacalco,19.4004,-99.1345,Private room
7269,Loft my love,Benito Juárez,19.39314,-99.17815,Entire home/apt
7270,“Galería del Escultor” “Sculptor´Gallery”.,Coyoacán,19.35503,-99.14887,Entire home/apt
7271,Recámara confortable independiente c/b,Cuauhtémoc,19.41231,-99.15871,Private room
7272,Private room in safe building 1,Cuauhtémoc,19.42166,-99.15598,Private room
7273,Habitación confortable  la mejor zona con baño,Cuauhtémoc,19.4178,-99.17099,Private room
7274,"Centro Histórico, Alameda Central",Cuauhtémoc,19.432489999999998,-99.14914,Entire home/apt
7275,Tu Hogar cerca de Santa Fe I,Álvaro Obregón,19.347939999999998,-99.23532,Private room
7276,Precious Apartament in Front of American Embassy,Cuauhtémoc,19.42752,-99.164,Entire home/apt
7277,Executive Suite Awesome Amenities,Miguel Hidalgo,19.43998,-99.18388,Entire home/apt
7278,Santa Fe. Depto/flat/1cuarto(room)/1baño(bath,Álvaro Obregón,19.37063,-99.26471,Entire home/apt
7279,"Roma Norte, best location, security, great place!",Cuauhtémoc,19.41599,-99.16311,Entire home/apt
7280,Depto céntrico CD MX,Venustiano Carranza,19.41101,-99.12399,Shared room
7281,Cómodo Departamento en Viaducto,Venustiano Carranza,19.40793,-99.10951999999999,Entire home/apt
7282,Escandon mexican loft,Miguel Hidalgo,19.40345,-99.18023000000001,Entire home/apt
7283,Bonito Departamento al sur de la Ciudad de México.,Benito Juárez,19.36542,-99.18137,Entire home/apt
7284,PURA VIDA,Álvaro Obregón,19.390179999999997,-99.208,Entire home/apt
7285,Sismic-Proof 2 Level PH 3BR,Cuauhtémoc,19.41415,-99.1623,Private room
7286,"Antigua French Roma, habitación en depa grande!",Cuauhtémoc,19.42125,-99.15776,Private room
7287,Great location! Col. Del Valle private room!,Benito Juárez,19.372629999999997,-99.16669,Private room
7288,All Amenities 2 bedroom 2 bathroom Core of Polanco,Miguel Hidalgo,19.4371,-99.19855,Entire home/apt
7289,Departamento 4 personas sanmiguel.,Miguel Hidalgo,19.4101,-99.18916,Entire home/apt
7290,Depto en Roma Sur espacioso. Magnifica ubicación.,Cuauhtémoc,19.40445,-99.16816,Entire home/apt
7291,Departamento Río Alto,Álvaro Obregón,19.34534,-99.2262,Entire home/apt
7292,Private Room with Private Bathroom in Escandon,Miguel Hidalgo,19.40105,-99.17113,Private room
7293,Casa de Doña Guille,Coyoacán,19.35499,-99.14601,Private room
7294,Beautiful Loft in the Heart of Coyoacan (D),Benito Juárez,19.3585,-99.1608,Entire home/apt
7295,Departamento Zona de hospitales,Tlalpan,19.2968,-99.16928,Entire home/apt
7296,Beautiful Loft in the Heart of Coyoacan (E),Benito Juárez,19.35906,-99.15956,Entire home/apt
7297,Departamento a una calle de Paseo de la Reforma,Cuauhtémoc,19.42475,-99.17466,Entire home/apt
7298,Polanco Gemstone | 3 Bedrooms | 3 Bathrooms,Miguel Hidalgo,19.42941,-99.20286,Entire home/apt
7299,Brand New Loft in the Heart of Coyoacan (F),Benito Juárez,19.35896,-99.15769,Entire home/apt
7300,Welcome to your home in beautiful Coyoacán!,Coyoacán,19.34303,-99.17536,Entire home/apt
7301,"""HARD ROCK"" style Loft in La Roma",Cuauhtémoc,19.420479999999998,-99.17158,Entire home/apt
7302,Depa/Hab.. Luminoso en la Mejor Zona de CDMX!,Cuauhtémoc,19.419729999999998,-99.1644,Private room
7303,Unique & Exclusive Apt best location *Clean Daily*,Cuauhtémoc,19.43764,-99.16622,Entire home/apt
7304,"Penthouse Vista Real. Aeropuerto, Foro sol.",Iztacalco,19.403170000000003,-99.09806,Entire home/apt
7305,"Condesa/Roma Prime location,Mexican style 2br flat",Cuauhtémoc,19.410339999999998,-99.16934,Entire home/apt
7306,u,Benito Juárez,19.38638,-99.17936,Shared room
7307,FIDEL,Cuauhtémoc,19.4368,-99.15273,Entire home/apt
7308,Habitación amueblada y con todos los servicios,Tlalpan,19.29898,-99.10665,Private room
7309,Habitación amueblada cerca de zona de hospitales,Tlalpan,19.28452,-99.16212,Private room
7310,Lujo en Polanco...,Miguel Hidalgo,19.44136,-99.20075,Entire home/apt
7311,Apartment 8 guest Downtown 1111,Cuauhtémoc,19.43015,-99.14549,Entire home/apt
7312,GRANDE LUXXE SPA TOWER 2 BEDROOM,Miguel Hidalgo,19.41788,-99.21944,Private room
7313,Apartamento Estilo Boutique Cerca de Parque México,Cuauhtémoc,19.41469,-99.16646,Entire home/apt
7314,Dos cuartos integrados con baño privado. Cerca WTC,Benito Juárez,19.39694,-99.17604,Private room
7315,Linda habitación privada c/Baño integrado,Benito Juárez,19.395120000000002,-99.17578,Private room
7316,Departamento Asturias,Cuauhtémoc,19.40394,-99.13131,Entire home/apt
7317,"Excelente habitación privada c/baño
Sillón+escrit.",Benito Juárez,19.39472,-99.17729,Private room
7318,COYOACAN BEST LOCATED BEAUTIFUL MINILOFFT,Coyoacán,19.34756,-99.15878000000001,Entire home/apt
7319,LOMBARDO SUITES,Miguel Hidalgo,19.426289999999998,-99.17834,Private room
7320,Cuarto cerca del Hospital Ángeles del Pedregal,La Magdalena Contreras,19.29671,-99.24865,Private room
7321,Recamara en Be Grand Coyoacán,Coyoacán,19.31597,-99.14005999999999,Private room
7322,Departamento Portales,Benito Juárez,19.3698,-99.1447,Entire home/apt
7323,Polanco Executive Pool & Gimnasio Exclusive Apt,Miguel Hidalgo,19.44236,-99.20371,Entire home/apt
7324,Mini Loft Buenavista 113,Cuauhtémoc,19.44098,-99.1532,Entire home/apt
7325,Sunny 2BR Apartment in La Condesa,Cuauhtémoc,19.41315,-99.17260999999999,Entire home/apt
7326,New apartment next to WTC Mexico,Benito Juárez,19.3958,-99.17369000000001,Entire home/apt
7327,Nice and cozy Penthouse in Napoles area near WTC.,Benito Juárez,19.39443,-99.17795,Entire home/apt
7328,Unwind on an Urban-Sleek Apt in lively Roma Norte,Cuauhtémoc,19.41496,-99.16394,Entire home/apt
7329,Welcoming base camp room in Condesa,Cuauhtémoc,19.41582,-99.17801,Private room
7330,Casa cerca de centros comerciales y museos unam,Coyoacán,19.31459,-99.16605,Entire home/apt
7331,Departamento cerca del World Trade Center WTC,Benito Juárez,19.39246,-99.17879,Entire home/apt
7332,⚡BeautifulApt Condesa-Top Location-Best Tour Guide,Cuauhtémoc,19.41245,-99.16835,Entire home/apt
7333,3 ideal rooms to rest and enjoy CDMX,Coyoacán,19.30854,-99.1928,Private room
7334,El Rincón de Xochimilco,Tlalpan,19.273889999999998,-99.14714000000001,Private room
7335,Loft 3 San Jerónimo al Sur de la CDMX,La Magdalena Contreras,19.3159,-99.22301,Entire home/apt
7336,Cozy condesa,Cuauhtémoc,19.40624,-99.17033,Entire home/apt
7337,Premium Apartment at WTC - SAAVI HOMES,Benito Juárez,19.39602,-99.17517,Entire home/apt
7338,Penthouse with Rooftop,Cuauhtémoc,19.40452,-99.17331,Entire home/apt
7339,EC401 céntrico Garibaldi Lagunilla,Cuauhtémoc,19.44707,-99.14004,Entire home/apt
7340,EC501 céntrico Plaza 3 Culturas Garibaldi,Cuauhtémoc,19.445220000000003,-99.1385,Entire home/apt
7341,"Naranja- Walk to Frida's house, downtown Coyoacán",Coyoacán,19.35772,-99.16013000000001,Private room
7342,Beautiful Department Near UNAM Coyoacan w/ Garden,Coyoacán,19.3411,-99.17173000000001,Private room
7343,#PETTIT #Entrada #Independiente con baño PHundido.,Benito Juárez,19.37787,-99.18131,Entire home/apt
7344,⚡Prestigious building-best of Condesa-Private Tour,Cuauhtémoc,19.41076,-99.16789,Entire home/apt
7345,Cozy and practical very close to WTC,Benito Juárez,19.38984,-99.18007,Private room
7346,Departamento,Cuauhtémoc,19.43841,-99.16324,Entire home/apt
7347,PentHouse con enorme terraza privada en La Condesa,Cuauhtémoc,19.41283,-99.16705,Entire home/apt
7348,Departamento agradable,Miguel Hidalgo,19.44633,-99.16651999999999,Private room
7349,New Apartment in the most centric zone in town,Cuauhtémoc,19.42031,-99.15632,Entire home/apt
7350,"ParkView, 2-bedroom Penthouse in Condesa-Roma",Cuauhtémoc,19.410629999999998,-99.16806,Entire home/apt
7351,Hostal Casa  Biu',Coyoacán,19.35753,-99.15594,Private room
7352,El corazón de la colonia Roma 211,Cuauhtémoc,19.414189999999998,-99.16315,Private room
7353,Red room,Benito Juárez,19.39535,-99.1777,Private room
7354,Comfortable Suite in a Beautiful and Stylish Boutique Hotel,Coyoacán,19.34825,-99.16069,Private room
7355,Loft Domminium Tower 04,Benito Juárez,19.37122,-99.18098,Entire home/apt
7356,Sunny terrace apartment,Gustavo A. Madero,19.44983,-99.06709000000001,Entire home/apt
7357,Beautiful apartment in San José Insurgentes,Benito Juárez,19.36455,-99.18632,Entire home/apt
7358,hermosa casa duplex,Azcapotzalco,19.49554,-99.20658,Entire home/apt
7359,Bonito y acogedor Departamento,Cuauhtémoc,19.40954,-99.16089000000001,Entire home/apt
7360,Casa Jacaranda,Coyoacán,19.3456,-99.15377,Entire home/apt
7361,Hermoso Departamento en Roma/ Apartment in Roma,Cuauhtémoc,19.41496,-99.16285,Entire home/apt
7362,habitaciòn moderna amplia en zona centrica WTC,Benito Juárez,19.39562,-99.17905,Private room
7363,Habitación de lujo con cama matrimonial y sofácama,Benito Juárez,19.36755,-99.18405,Private room
7364,Quiet KING private BR w/bathroom Ground level,Cuauhtémoc,19.41631,-99.17713,Private room
7365,Precioso departamento a 1 cuadra Parque Hundido,Benito Juárez,19.37588,-99.18149,Entire home/apt
7366,Coziest room + private bath in the heart of CDMX,Cuauhtémoc,19.40227,-99.16676,Private room
7367,Terres 32,Cuauhtémoc,19.41575,-99.14789,Entire home/apt
7368,Discover Polanco from a Laid-back Apartment,Miguel Hidalgo,19.437179999999998,-99.20051,Entire home/apt
7369,Habitación Privada en Polanco / Reforma (35),Miguel Hidalgo,19.42869,-99.17557,Private room
7370,"MIYANA · Un clásico y cosmopolita lugar ""Miyana""",Miguel Hidalgo,19.438670000000002,-99.20094,Entire home/apt
7371,No disponible,Benito Juárez,19.36594,-99.15706,Entire home/apt
7372,"Estudio en el corazón de la Juárez
Puerta azul",Cuauhtémoc,19.42748,-99.15274000000001,Entire home/apt
7373,Se renta apartamento ubicado en tacubaya,Miguel Hidalgo,19.397479999999998,-99.18814,Entire home/apt
7374,Excelente espacio a 70 metros de Reforma,Cuauhtémoc,19.42462,-99.17213000000001,Entire home/apt
7375,Beautiful Colonial House in the heart of Coyoacán,Coyoacán,19.356360000000002,-99.16779,Private room
7376,Bienvenido a casa,Benito Juárez,19.395770000000002,-99.14804000000001,Private room
7377,Sunny 2 bedroom apartment San Angel_Guadalupe Inn,Álvaro Obregón,19.360979999999998,-99.18763,Entire home/apt
7378,5 Cozy double studio San Angel Guadalupe Inn,Álvaro Obregón,19.360329999999998,-99.18824000000001,Entire home/apt
7379,9 Unique two storey loft in San Ángel Guadalupe In,Álvaro Obregón,19.36011,-99.18924,Entire home/apt
