,Postcode,State,Municipality,City,Settlement
1263,7380,Ciudad de México,Gustavo A. Madero,Ciudad de México,Maximino Ávila Camacho
1264,7380,Ciudad de México,Gustavo A. Madero,Ciudad de México,Tlacamaca
1265,7400,Ciudad de México,Gustavo A. Madero,Ciudad de México,Salvador Díaz Mirón
1266,7410,Ciudad de México,Gustavo A. Madero,Ciudad de México,Juan González Romero
1267,7410,Ciudad de México,Gustavo A. Madero,Ciudad de México,Villa Hermosa
1268,7420,Ciudad de México,Gustavo A. Madero,Ciudad de México,El Coyol
1269,7420,Ciudad de México,Gustavo A. Madero,Ciudad de México,Nueva Atzacoalco
1270,7430,Ciudad de México,Gustavo A. Madero,Ciudad de México,Del Obrero
1271,7440,Ciudad de México,Gustavo A. Madero,Ciudad de México,Vasco de Quiroga
1272,7450,Ciudad de México,Gustavo A. Madero,Ciudad de México,DM Nacional
1273,7455,Ciudad de México,Gustavo A. Madero,Ciudad de México,Ferrocarrilera
1274,7456,Ciudad de México,Gustavo A. Madero,Ciudad de México,LI Legislatura
1275,7460,Ciudad de México,Gustavo A. Madero,Ciudad de México,Granjas Modernas
1276,7469,Ciudad de México,Gustavo A. Madero,Ciudad de México,Constitución de La República
1277,9350,Ciudad de México,Iztapalapa,Ciudad de México,Albarrada
1278,9359,Ciudad de México,Iztapalapa,Ciudad de México,Eva Sámano de López Mateos
1279,9360,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel
1280,9360,Ciudad de México,Iztapalapa,Ciudad de México,Ampliación San Miguel
1281,9400,Ciudad de México,Iztapalapa,Ciudad de México,San Juanico Nextipac
1282,9400,Ciudad de México,Iztapalapa,Ciudad de México,El Sifón
1283,9410,Ciudad de México,Iztapalapa,Ciudad de México,Aculco
1284,9410,Ciudad de México,Iztapalapa,Ciudad de México,Jardines de Churubusco
1285,9410,Ciudad de México,Iztapalapa,Ciudad de México,Magdalena Atlazolpa
1286,9410,Ciudad de México,Iztapalapa,Ciudad de México,San José Aculco
1287,9420,Ciudad de México,Iztapalapa,Ciudad de México,Los Picos VI-B
1288,9420,Ciudad de México,Iztapalapa,Ciudad de México,Nueva Rosita
1289,9429,Ciudad de México,Iztapalapa,Ciudad de México,Purísima Atlazolpa
1290,9430,Ciudad de México,Iztapalapa,Ciudad de México,Apatlaco
1291,9430,Ciudad de México,Iztapalapa,Ciudad de México,El Triunfo
1292,9438,Ciudad de México,Iztapalapa,Ciudad de México,Ampliación El Triunfo
1293,9440,Ciudad de México,Iztapalapa,Ciudad de México,El Retoño
1294,9440,Ciudad de México,Iztapalapa,Ciudad de México,San Andrés Tetepilco
1295,9440,Ciudad de México,Iztapalapa,Ciudad de México,Zacahuitzco
1296,9450,Ciudad de México,Iztapalapa,Ciudad de México,Banjidal
1297,9460,Ciudad de México,Iztapalapa,Ciudad de México,Justo Sierra
1298,9470,Ciudad de México,Iztapalapa,Ciudad de México,Sinatel
1299,9479,Ciudad de México,Iztapalapa,Ciudad de México,Ampliación Sinatel
1300,9480,Ciudad de México,Iztapalapa,Ciudad de México,El Prado
1301,9500,Ciudad de México,Iztapalapa,Ciudad de México,Santa María Aztahuacán
1302,9500,Ciudad de México,Iztapalapa,Ciudad de México,Santa María Aztahuacán Ampliación
1303,9510,Ciudad de México,Iztapalapa,Ciudad de México,Santa Martha Acatitla
1304,9520,Ciudad de México,Iztapalapa,Ciudad de México,El Edén
1305,9520,Ciudad de México,Iztapalapa,Ciudad de México,San Sebastián Tecoloxtitla
1306,9530,Ciudad de México,Iztapalapa,Ciudad de México,Santa Martha Acatitla Sur
1307,9550,Ciudad de México,Iztapalapa,Ciudad de México,Monte Alban
1308,9560,Ciudad de México,Iztapalapa,Ciudad de México,Paraje Zacatepec
1309,9570,Ciudad de México,Iztapalapa,Ciudad de México,Santa María Aztahuacán
1310,9578,Ciudad de México,Iztapalapa,Ciudad de México,Ejército de Agua Prieta
1311,9600,Ciudad de México,Iztapalapa,Ciudad de México,Santiago Acahualtepec
1312,9608,Ciudad de México,Iztapalapa,Ciudad de México,Santiago Acahualtepec 1ra. Ampliación
1313,9609,Ciudad de México,Iztapalapa,Ciudad de México,Santiago Acahualtepec 2a. Ampliación
1314,9620,Ciudad de México,Iztapalapa,Ciudad de México,Lomas de Zaragoza
1315,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Corrales
1316,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Acorralado
1317,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Avisadero
1318,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Capilla
1319,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Guadalupe
1320,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Iztlahuaca
1321,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Jardines
1322,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección La Cruz
1323,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Loma Alta
1324,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Mercedes
1325,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Palmitas
1326,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Puente
1327,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Ranchito
1328,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Rancho Bajo
1329,9630,Ciudad de México,Iztapalapa,Ciudad de México,San Miguel Teotongo Sección Torres
1330,9637,Ciudad de México,Iztapalapa,Ciudad de México,Campestre Potrero
1331,11240,Ciudad de México,Miguel Hidalgo,Ciudad de México,Ignacio Manuel Altamirano
1332,11250,Ciudad de México,Miguel Hidalgo,Ciudad de México,10 de Abril
1333,11260,Ciudad de México,Miguel Hidalgo,Ciudad de México,México Nuevo
1334,11260,Ciudad de México,Miguel Hidalgo,Ciudad de México,San Joaquín
1335,11270,Ciudad de México,Miguel Hidalgo,Ciudad de México,Argentina Antigua
1336,11280,Ciudad de México,Miguel Hidalgo,Ciudad de México,Torre Blanca
1337,11289,Ciudad de México,Miguel Hidalgo,Ciudad de México,Ampliación Torre Blanca
1338,11290,Ciudad de México,Miguel Hidalgo,Ciudad de México,Huíchapan
1339,11290,Ciudad de México,Miguel Hidalgo,Ciudad de México,San Diego Ocoyoacac
1340,11300,Ciudad de México,Miguel Hidalgo,Ciudad de México,Verónica Anzures
1341,11310,Ciudad de México,Miguel Hidalgo,Ciudad de México,Mariano Escobedo
1342,11320,Ciudad de México,Miguel Hidalgo,Ciudad de México,Anáhuac I Sección
1343,11320,Ciudad de México,Miguel Hidalgo,Ciudad de México,Anáhuac II Sección
1344,11330,Ciudad de México,Miguel Hidalgo,Ciudad de México,Un Hogar Para Nosotros
1345,11340,Ciudad de México,Miguel Hidalgo,Ciudad de México,Santo Tomas
1346,11350,Ciudad de México,Miguel Hidalgo,Ciudad de México,Plutarco Elías Calles
1347,11360,Ciudad de México,Miguel Hidalgo,Ciudad de México,Agricultura
1348,11370,Ciudad de México,Miguel Hidalgo,Ciudad de México,Tlaxpana
1349,11400,Ciudad de México,Miguel Hidalgo,Ciudad de México,Popotla
1350,11410,Ciudad de México,Miguel Hidalgo,Ciudad de México,Legaria
1351,11410,Ciudad de México,Miguel Hidalgo,Ciudad de México,Tacuba
1352,11420,Ciudad de México,Miguel Hidalgo,Ciudad de México,Nextitla
1353,11430,Ciudad de México,Miguel Hidalgo,Ciudad de México,Pensil Norte
1354,11430,Ciudad de México,Miguel Hidalgo,Ciudad de México,Ventura Pérez de Alva
1355,11440,Ciudad de México,Miguel Hidalgo,Ciudad de México,Reforma Pensil
1356,11440,Ciudad de México,Miguel Hidalgo,Ciudad de México,San Juanico
1357,11450,Ciudad de México,Miguel Hidalgo,Ciudad de México,Ahuehuetes Anáhuac
1358,11450,Ciudad de México,Miguel Hidalgo,Ciudad de México,Modelo Pensil
1359,11450,Ciudad de México,Miguel Hidalgo,Ciudad de México,Peralitos
1360,11460,Ciudad de México,Miguel Hidalgo,Ciudad de México,Dos Lagos
1361,11460,Ciudad de México,Miguel Hidalgo,Ciudad de México,Lago Norte
1362,11460,Ciudad de México,Miguel Hidalgo,Ciudad de México,Lago Sur
1363,11460,Ciudad de México,Miguel Hidalgo,Ciudad de México,Los Manzanos
1364,11470,Ciudad de México,Miguel Hidalgo,Ciudad de México,5 de Mayo
1365,11470,Ciudad de México,Miguel Hidalgo,Ciudad de México,Deportivo Pensil
1366,11480,Ciudad de México,Miguel Hidalgo,Ciudad de México,Francisco I Madero
1367,11480,Ciudad de México,Miguel Hidalgo,Ciudad de México,Popo
1368,11489,Ciudad de México,Miguel Hidalgo,Ciudad de México,Ampliación Popo
1369,11490,Ciudad de México,Miguel Hidalgo,Ciudad de México,Cuauhtémoc Pensil
1370,11490,Ciudad de México,Miguel Hidalgo,Ciudad de México,Pensil Sur
1371,11500,Ciudad de México,Miguel Hidalgo,Ciudad de México,Irrigación
1372,11510,Ciudad de México,Miguel Hidalgo,Ciudad de México,Polanco I Sección
1373,11520,Ciudad de México,Miguel Hidalgo,Ciudad de México,Granada
1374,11529,Ciudad de México,Miguel Hidalgo,Ciudad de México,Ampliación Granada
1375,11530,Ciudad de México,Miguel Hidalgo,Ciudad de México,Polanco II Sección
1376,11540,Ciudad de México,Miguel Hidalgo,Ciudad de México,Polanco III Sección
1377,11550,Ciudad de México,Miguel Hidalgo,Ciudad de México,Polanco IV Sección
1378,11560,Ciudad de México,Miguel Hidalgo,Ciudad de México,Polanco V Sección
1379,11580,Ciudad de México,Miguel Hidalgo,Ciudad de México,Bosque de Chapultepec I Sección
1380,1220,Ciudad de México,Álvaro Obregón,Ciudad de México,La Estrella
1381,1230,Ciudad de México,Álvaro Obregón,Ciudad de México,Campo de Tiro los Gamitos
1382,1230,Ciudad de México,Álvaro Obregón,Ciudad de México,Los Gamitos
1383,1230,Ciudad de México,Álvaro Obregón,Ciudad de México,Tlapechico
1384,1230,Ciudad de México,Álvaro Obregón,Ciudad de México,El Piru Santa Fe
1385,1230,Ciudad de México,Álvaro Obregón,Ciudad de México,El Piru 2a Ampliación
1386,1239,Ciudad de México,Álvaro Obregón,Ciudad de México,La Huerta
1387,1240,Ciudad de México,Álvaro Obregón,Ciudad de México,Pueblo Nuevo
1388,1250,Ciudad de México,Álvaro Obregón,Ciudad de México,El Árbol
1389,1250,Ciudad de México,Álvaro Obregón,Ciudad de México,Ladera
1390,1250,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de Nuevo México
1391,1250,Ciudad de México,Álvaro Obregón,Ciudad de México,Margarita Maza de Juárez
1392,1250,Ciudad de México,Álvaro Obregón,Ciudad de México,Tecolalco
1393,1259,Ciudad de México,Álvaro Obregón,Ciudad de México,Ampliación La Cebada
1394,1259,Ciudad de México,Álvaro Obregón,Ciudad de México,La Mexicana 2a Ampliación
1395,1260,Ciudad de México,Álvaro Obregón,Ciudad de México,Calzada Jalalpa
1396,1260,Ciudad de México,Álvaro Obregón,Ciudad de México,La Mexicana
1397,1260,Ciudad de México,Álvaro Obregón,Ciudad de México,Ampliación La Mexicana
1398,1260,Ciudad de México,Álvaro Obregón,Ciudad de México,La Palmita
1399,1260,Ciudad de México,Álvaro Obregón,Ciudad de México,Liberación Proletaria
1400,1269,Ciudad de México,Álvaro Obregón,Ciudad de México,1a Sección Cañada
1401,1269,Ciudad de México,Álvaro Obregón,Ciudad de México,2a Sección Cañada
1402,1270,Ciudad de México,Álvaro Obregón,Ciudad de México,El Tejocote
1403,1270,Ciudad de México,Álvaro Obregón,Ciudad de México,La Presa
1404,1270,Ciudad de México,Álvaro Obregón,Ciudad de México,Golondrinas
1405,1270,Ciudad de México,Álvaro Obregón,Ciudad de México,Golondrinas 1a Sección
1406,1270,Ciudad de México,Álvaro Obregón,Ciudad de México,Golondrinas 2a Sección
1407,1270,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de Capula
1408,1275,Ciudad de México,Álvaro Obregón,Ciudad de México,Villa Solidaridad
1409,1276,Ciudad de México,Álvaro Obregón,Ciudad de México,El Pirul
1410,1278,Ciudad de México,Álvaro Obregón,Ciudad de México,Desarrollo Urbano
1411,1279,Ciudad de México,Álvaro Obregón,Ciudad de México,Lomas de Becerra
1412,1280,Ciudad de México,Álvaro Obregón,Ciudad de México,Arvide
1413,1280,Ciudad de México,Álvaro Obregón,Ciudad de México,El Pocito
1414,1280,Ciudad de México,Álvaro Obregón,Ciudad de México,Francisco Villa
